City,Property Type,Name,Rating,Reviews Count,Location,Image URL,Image Path
Rawalpindi,hotel,hotel Shahzad,2,2,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/672969655.webp?k=421473ea49749e7d32b90b4c4baead7643b3417d4509c846b206022fa001cfdb&o=,images_hotel\hotel_Shahzad.jpg
Rawalpindi,hotel,Rysons Continental Hotel,8.6,8,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/639220134.webp?k=7529c9e8127f1621a50a6fa55321f0c5419793a2b7920ae9578ccf3b43763d8d&o=,images_hotel\Rysons_Continental_Hotel.jpg
Rawalpindi,hotel,Safari Club 1,7.1,7,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/275716301.webp?k=d6653968cbb46573b3dc021e7db34fb3148e3c148c742e6de2326300adb33acf&o=,images_hotel\Safari_Club_1.jpg
Rawalpindi,hotel,Hotel New Taj International,5.1,5,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/564563317.webp?k=f38c8144fda55b44f5550ebf99413a71059622659ac7aa12cd8aee957039015c&o=,images_hotel\Hotel_New_Taj_International.jpg
Rawalpindi,hotel,Hotel Shalimar Rawalpindi,3.2,3,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/156974303.webp?k=a2bbb409568807e986340b42f2df73badcb2fa49ca6352db0ae86bf9a197f021&o=,images_hotel\Hotel_Shalimar_Rawalpindi.jpg
Rawalpindi,hotel,Hotel The Queen,4,4,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/591791911.webp?k=0b74fb249be1364319c93c20c9c38e9b22e7b74a1b043829593ee33bef47f503&o=,images_hotel\Hotel_The_Queen.jpg
Rawalpindi,hotel,Marhaba Hotel,1.8,1,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/677663862.webp?k=d87eb9bfc3f88e5dd1caf8b5c00ef3513d3c0c1700552bb83b466a965a793038&o=,images_hotel\Marhaba_Hotel.jpg
Rawalpindi,hotel,Hotel H6,8.3,8,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/389326610.webp?k=138e137ac281dc47c55ed27ad9bd223d30490fc4ee491ec139dafbd96ce8390e&o=,images_hotel\Hotel_H6.jpg
Rawalpindi,hotel,Hotel Abbasi Palace,4.7,4,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/544646278.webp?k=c0a6367872b2ed0dadca8ca6434f1a59a563faefb83bb2299a9e4fc93f04fdc8&o=,images_hotel\Hotel_Abbasi_Palace.jpg
Rawalpindi,hotel,Grand Mongolia Hotel,6.5,6,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/656418752.webp?k=5ed259173081c1c99f66b85fd15a469071ed877d8b9ea0a0919d42f86a6730ac&o=,images_hotel\Grand_Mongolia_Hotel.jpg
Rawalpindi,hotel,Hotel Al badar,5.9,5,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/595918422.webp?k=8782f84f8ab9aad6bcf948c0ac14ab3b9b5782c4b72718b25e05a28cc8f6c5a0&o=,images_hotel\Hotel_Al_badar.jpg
Rawalpindi,hotel,Safari Club 2 Bahria Town,7.2,7,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/275816162.webp?k=67bee163e915ef9fc473c0d2a76660068e42cb70e5ab37e1157162e01eea2b0c&o=,images_hotel\Safari_Club_2_Bahria_Town.jpg
Rawalpindi,hotel,Hotel shahzad 917,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/715228902.webp?k=77c9559123035c7df25045db76cb88644c35845801bd8051ccf0ad4f2c042e72&o=,images_hotel\Hotel_shahzad_917.jpg
Rawalpindi,hotel,Regal Residency,7.8,7,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/443044858.webp?k=a5c8b1ee3f78d30702f7a4432f6bd5406d545b4ddf8dfe6a1bd50d20b1084715&o=,images_hotel\Regal_Residency.jpg
Rawalpindi,hotel,Prime Inn Hotel,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/660268808.webp?k=44b47b1dbadc7ab1f85ae09a47c0563229e01d083046c87f2be47b749d6aa0b7&o=,images_hotel\Prime_Inn_Hotel.jpg
Rawalpindi,hotel,Hotel Tulip Inn Rawalpindi,3.9,3,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/470656898.webp?k=8465d5fb860198afca453c56da43b54f498ce8b188a1d69d5320aeb23476fdc6&o=,images_hotel\Hotel_Tulip_Inn_Rawalpindi.jpg
Rawalpindi,hotel,Intellectual Inn - Spring North Ph7 Bahria Town,6.2,6,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/598822246.webp?k=fc46e838e935cd9e99fc74e8513572dc7dc58140b971ee8d52fee95765420ead&o=,images_hotel\Intellectual_Inn_-_Spring_North_Ph7_Bahria_Town.jpg
Rawalpindi,hotel,Evergreen Inn,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/562460101.webp?k=57d43d18e0f330954b266957ca478ac52aafeb253f108fa3237f4c5b209c6f31&o=,images_hotel\Evergreen_Inn.jpg
Rawalpindi,hotel,Lavish Hotel,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/622843599.webp?k=360dbc08a56aa0cf62eea37540929045218318ec9478b3fb7b83ebcbf98d8560&o=,images_hotel\Lavish_Hotel.jpg
Rawalpindi,hotel,Rex Hotel,2,2,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/304375949.webp?k=618e3d50f71ea4b4066eb61780bcaac7ed497d561853bdfd3e743d3b7029d0af&o=,images_hotel\Rex_Hotel.jpg
Rawalpindi,hotel,Hotel Kashmir Inn,6.5,6,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/294644931.webp?k=5bb4a90dabf8f8bf43e6b45c84c25231bb9e9584f7bf90bf5fe086a080316eac&o=,images_hotel\Hotel_Kashmir_Inn.jpg
Rawalpindi,hotel,Hotel De Mall,5.4,5,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/233118284.webp?k=a807c6f5308ba9b949385a0ce0cf3350c86305308cf4bdb25f3e12f4369c6bc6&o=,images_hotel\Hotel_De_Mall.jpg
Rawalpindi,hotel,Bahria heights 2 ext,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/711342300.webp?k=434584919a74e567bf638816d91c69d3dc7948dd32062aaf95224638a9545d2b&o=,images_hotel\Bahria_heights_2_ext.jpg
Rawalpindi,hotel,Hotel Relaxing Way,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/562923162.webp?k=2c3ec9407034387482fe7deb547017df5c0433243eb10047fa1d4d4110686622&o=,images_hotel\Hotel_Relaxing_Way.jpg
Rawalpindi,hotel,Maahi Hotal,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/648085761.webp?k=1217659ecacd4873cd35418a5625d763b414686776828c0f2de1648a0ec2da9f&o=,images_hotel\Maahi_Hotal.jpg
Rawalpindi,hotel,fazaile quran,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/631830203.webp?k=0a8d9be749b4874a67eec8be080634f3b1c64224269f75fc97a5beeb79da3713&o=,images_hotel\fazaile_quran.jpg
Rawalpindi,hotel,Hotel Welcome,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/157409597.webp?k=7891720a03907891e40be629824124ec2965883916ebfdec29ddf5444155e192&o=,images_hotel\Hotel_Welcome.jpg
Rawalpindi,hotel,Shining Star Hotel,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/214747767.webp?k=fe28bb6b4efdb8502a6ecf20fdedcd268d23031d9272c3f43d975e714fc9fbf5&o=,images_hotel\Shining_Star_Hotel.jpg
Rawalpindi,hotel,Hotel Dream Heights Hotel and Apartment,1,1,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/616758500.webp?k=371843184698398d40ce3d8895756878f30efaaa57a157b491270593aeeb551f&o=,images_hotel\Hotel_Dream_Heights_Hotel_and_Apartment.jpg
Rawalpindi,hotel,Hotel Islamabad Metro Inn,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/215756029.webp?k=fac36f4b05e294861586f18cde51bae9003a626b667f47a150b7ab7a2bcc6cb1&o=,images_hotel\Hotel_Islamabad_Metro_Inn.jpg
Rawalpindi,hotel,Hotel Sky Inn,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/445622831.webp?k=f3097c49c0f25b7419dc6231180fad4985429eea2bbf8d076ffc619d352d85b7&o=,images_hotel\Hotel_Sky_Inn.jpg
Rawalpindi,hotel,Gold Caffe & Restaurant,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/674215136.webp?k=36efc0fd9c453020787382d4af336a4888edf52149d848ce6131fe67f6b3ab84&o=,images_hotel\Gold_Caffe___Restaurant.jpg
Faisalabad,hotel,Faisalabad Serena Hotel,8.3,8,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/82073976.webp?k=a203d86cb2f6bf0ec413f058b387c10b6dce1d7d3cccc8e9897d9b044902aebf&o=,images_hotel\Faisalabad_Serena_Hotel.jpg
Faisalabad,hotel,Best Western Faisalabad,8.2,8,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/624886869.webp?k=d15c6877232ec122de302d287b55527a0dfcf5894ae81c9431a1e519c7c2bd18&o=,images_hotel\Best_Western_Faisalabad.jpg
Faisalabad,hotel,Comfy Cottage,8.7,8,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/575713702.webp?k=3730fe7eefefbeb77efd63c77f29094d9335a87aece5011c658d4eaf7f368b64&o=,images_hotel\Comfy_Cottage.jpg
Faisalabad,hotel,Hotel One Faisalabad,7.7,7,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/596309829.webp?k=beaf72056382e829343c08bd800ab98b184c4108839dd9d6096e3f7abbe5a4e4&o=,images_hotel\Hotel_One_Faisalabad.jpg
Faisalabad,hotel,Circle Club Faisalabad,7.6,7,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/231838205.webp?k=fd79e31d3aca516e3eb44cf148907c41e5fd33549e2370b4effb9b788d539edb&o=,images_hotel\Circle_Club_Faisalabad.jpg
Faisalabad,hotel,Avari Xpress Faisalabad,8.1,8,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/107589975.webp?k=673f7a562130285971f2b1bee1671045a05be3c6fa38222e10959c8052868799&o=,images_hotel\Avari_Xpress_Faisalabad.jpg
Faisalabad,hotel,Citi Hotel & Community Club,5.1,5,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/671112956.webp?k=daa8c8d0bc693df9e38432547ab568d1846211f83d2a4ce8b5b27c9281ac42f1&o=,images_hotel\Citi_Hotel___Community_Club.jpg
Faisalabad,hotel,New Hotel Grand,1,1,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/697945385.webp?k=ab74e1d918fbfd3cbceeda8904108173f9cdea30d1b3f68a8a14e2f3bee38f12&o=,images_hotel\New_Hotel_Grand.jpg
Faisalabad,hotel,Grand Regent Hotel and Suites,3.7,3,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/617929316.webp?k=53449bf34ce4462fa8b661c1989d5fcde460b07732ddc677edb8919f0c97ccc7&o=,images_hotel\Grand_Regent_Hotel_and_Suites.jpg
Faisalabad,hotel,West Inn Hotel Faisalabad,7.3,7,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/411943107.webp?k=c71f58c4185fc113d8d4e62ea4d2202479fed295c4516d959e501a4f892f58ca&o=,images_hotel\West_Inn_Hotel_Faisalabad.jpg
Faisalabad,hotel,Wapda City Hotel,4.3,4,Faisalabad,https://cf.bstatic.com/xdata/images/hotel/square240/565538525.webp?k=a1147900795cbbbfae11237f64088df992ac8a96c21f74ec853584b9047e74b5&o=,images_hotel\Wapda_City_Hotel.jpg
Multan,hotel,Ramada by Wyndham Multan,8.2,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/687539967.webp?k=f1f6b30e0966ab7083ecdcdb391c357d6a055107688160267a071e86c02c761f&o=,images_hotel\Ramada_by_Wyndham_Multan.jpg
Multan,hotel,Rumanza by Pearl Continental,8.3,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/703309792.webp?k=91fddd01e74a634253c3f36fab95638d508dcd7b78acde6851173f652ed9428c&o=,images_hotel\Rumanza_by_Pearl_Continental.jpg
Multan,hotel,Bling International Hotel Multan,9.2,9,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/557821339.webp?k=056c01129fe0d77a324fe84453937a0a9f002b2476f0f5f282ed07a09c251b3c&o=,images_hotel\Bling_International_Hotel_Multan.jpg
Multan,hotel,Multan Swiss Hotel,8.3,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/572798469.webp?k=0d50a2a7b0b71dcd1529c2e4e1acec99a091a5815c68a69c4c832ccfdbbf740e&o=,images_hotel\Multan_Swiss_Hotel.jpg
Multan,hotel,Hotel Paradise Plus,5.9,5,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/436476732.webp?k=f7c6a2f39532991616d31d92d76ae3514683383d041e2fca190baa00044d562e&o=,images_hotel\Hotel_Paradise_Plus.jpg
Multan,hotel,The Belmorris,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/728173440.webp?k=9d57eac4d096ac70c72cdac2536480428c7d9b086a752f11fdc7d5fd0a47e10a&o=,images_hotel\The_Belmorris.jpg
Multan,hotel,Hotel Crown Inn Multan,6.8,6,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/476927521.webp?k=eb118884ab552cb019606446b6ae821ae6454db0edf25a113b11fd74afada987&o=,images_hotel\Hotel_Crown_Inn_Multan.jpg
Multan,hotel,S Chalet Multan,7.6,7,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/160371805.webp?k=5493695298eb66266e2a4ec342b4a7a8695fb2d02ba6ffc243fd6902689c8fef&o=,images_hotel\S_Chalet_Multan.jpg
Multan,hotel,Hotel New Mid City Multan,6.1,6,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/637915631.webp?k=a31d87ea14f7c51979a9a467ee42ceb6757b1efc794179414f30c5391a0420ff&o=,images_hotel\Hotel_New_Mid_City_Multan.jpg
Multan,hotel,Hotel One Tariq Road Multan,8.5,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/289835611.webp?k=72ea9bb41498de02c43c4b37febcf774546438ecd4955f55103bb8a0675c28de&o=,images_hotel\Hotel_One_Tariq_Road_Multan.jpg
Multan,hotel,Faletti's Grand Hotel Multan,8.3,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/320402158.webp?k=c8b9e569f5a9d49f9ab695f92cc423970e00cc3767795bda2115b9d01974ea66&o=,images_hotel\Faletti_s_Grand_Hotel_Multan.jpg
Multan,hotel,The Grand Hotel Multan,7.2,7,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/648207578.webp?k=e93d8b28657ebbebb16f3df83aca702b7c39381302c4f096a92bb5d23991fe56&o=,images_hotel\The_Grand_Hotel_Multan.jpg
Multan,hotel,Hotel PAK Multan,8.2,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/634397992.webp?k=27f6ff0914207b2137cb2b8c474590643e3931ee607e45bb074da7ae04369f92&o=,images_hotel\Hotel_PAK_Multan.jpg
Multan,hotel,The Signature Hotel Multan,8.9,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/503842541.webp?k=55c63430c3505f7914e132d20559c89456ce226aac9ca8469de7a3fb04464717&o=,images_hotel\The_Signature_Hotel_Multan.jpg
Multan,hotel,Grand Luxury Hotel Multan,8.5,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/420741250.webp?k=620eb41fb63e71ac99fe585dcfe7fa196e3dd3bb254d71faaaaa746668b033ee&o=,images_hotel\Grand_Luxury_Hotel_Multan.jpg
Multan,hotel,The Arena,8,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/720055998.webp?k=a0ea2ca888fb73f98ade50249fa3c79f5388ca60d5d291d17103c03044f79400&o=,images_hotel\The_Arena.jpg
Multan,hotel,Hotel PAK Continental Multan,7.5,7,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/676624614.webp?k=b44982d12a47c00b4ec639ab782368eed527a31d7644cf97dd976a894f126583&o=,images_hotel\Hotel_PAK_Continental_Multan.jpg
Multan,hotel,Fire Mounts Hotel And Resturant,5.1,5,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/550263452.webp?k=c70c6d28080afee20a08b3351c4e6c26cf2624f12088464e0ae857d89046426a&o=,images_hotel\Fire_Mounts_Hotel_And_Resturant.jpg
Multan,hotel,Elegant Executive Suite,8.6,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/511167773.webp?k=afb646ee1b4657cc794f3c4d05483721cb7e74450b4bc1bac24bbd6dedf91c8f&o=,images_hotel\Elegant_Executive_Suite.jpg
Multan,hotel,Hotel One Lalazar Multan,6.8,6,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/289827597.webp?k=ebb8b37934eddecdce22c64032325b7a8260382dd3f874556f5e17ee28c45d1a&o=,images_hotel\Hotel_One_Lalazar_Multan.jpg
Multan,hotel,Avari Boutique Multan,8.4,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/116677942.webp?k=58aa1dad93c2cee1a2b293da1026ba2e81af3df90fcda5d1ca1e67ba79ab1812&o=,images_hotel\Avari_Boutique_Multan.jpg
Multan,hotel,City Centre Suites,6.6,6,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/247348759.webp?k=73db9a3ecfe1f17a1da2936c3ebfc1178d4270cb8b8859aa4190da2b7805e208&o=,images_hotel\City_Centre_Suites.jpg
Multan,hotel,Al Qadir Residence,5.9,5,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/593625680.webp?k=1aa370982000e671fba6e45cf6d0c891fbb17b3cc27e025724d94c33292b5d47&o=,images_hotel\Al_Qadir_Residence.jpg
Multan,hotel,Avari Xpress Multan,8.4,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/223259332.webp?k=977aa4c47a09a6bcadc9666e4517b7886462bfad8bdbcb88b2680d84c51949e9&o=,images_hotel\Avari_Xpress_Multan.jpg
Multan,hotel,Hotel De Smart Multan,7,7,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/640991811.webp?k=6a8e407291ab59961e36bec5f8672b029f2bee2b7d105ff3de930a09618b8b7d&o=,images_hotel\Hotel_De_Smart_Multan.jpg
Multan,hotel,Hotel Royal Luxury Multan,7.2,7,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/430495735.webp?k=ae4966280b2a677d16a3e65032a57dcae49ab73a35c5b9656232ab49276cae3e&o=,images_hotel\Hotel_Royal_Luxury_Multan.jpg
Multan,hotel,Fiesta Inn Hotel & Resorts Multan,8,8,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/686147413.webp?k=4c734c2490f35fbf455248251f251742ec2766851aa20f5934baef9b23aaa583&o=,images_hotel\Fiesta_Inn_Hotel___Resorts_Multan.jpg
Multan,hotel,Hotel Serena Palace,4.9,4,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/340056547.webp?k=15f03773e34cd5ddaeb9352566d0ec38b5a46cd7a4d198386d1987c4592eb0dd&o=,images_hotel\Hotel_Serena_Palace.jpg
Multan,hotel,Hotel Multan One,6,6,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/575025782.webp?k=86526eb8d68df7e9498f18dd07a012f84bac17bc7ef3748de7b0b85a449b6c38&o=,images_hotel\Hotel_Multan_One.jpg
Multan,hotel,The King Hotel,6.7,6,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/428044890.webp?k=206629f5b9f0d137cfa6801db4f3ccea0507e28437f42f0b4b5bd844794a3957&o=,images_hotel\The_King_Hotel.jpg
Multan,hotel,Hotel DE Shalimar,9.6,9,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/671811176.webp?k=f532295101641caf6bc5310b571af8caafb64afa38f67c47d9dc9e2750862867&o=,images_hotel\Hotel_DE_Shalimar.jpg
Multan,hotel,Royal Mansion Hotel,10,10,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/679163287.webp?k=7fd48fb22fa14f3031c1465fbf45d8b2146a18fcf186a783ceb861bf640e3dcd&o=,images_hotel\Royal_Mansion_Hotel.jpg
Multan,hotel,Hotel Grand Stay,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/718744435.webp?k=fc66945ccec8edee12c248552e73d46b759f781c1d8e5f3b94687f2f02954d44&o=,images_hotel\Hotel_Grand_Stay.jpg
Multan,hotel,Hotel Taj Palace Multan,7.5,7,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/494844607.webp?k=bf4be709660c36e809d67e29489b96634b00a47d61ca50aaa1b12dce19dc8361&o=,images_hotel\Hotel_Taj_Palace_Multan.jpg
Multan,hotel,HOTEL ROYAL ONE,7,7,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/723345666.webp?k=3392ebbcfd303e79e8553e17c1d91c220c4415bf55b993d14dced3b209cd2e08&o=,images_hotel\HOTEL_ROYAL_ONE.jpg
Multan,hotel,Hotel Royal Star,6.5,6,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/677500101.webp?k=af89af4c40045061dd99638511f2a704d8d07f3aa8896e4a65aee007fefd66c3&o=,images_hotel\Hotel_Royal_Star.jpg
Multan,hotel,Hotels Inn Multan Laxen Inn Multan Hotels Pakistan,4.3,4,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/633270085.webp?k=99fa25506885418c4afcc73a8aeee582bb5c1779897ede3d85daf409c0f34ba9&o=,images_hotel\Hotels_Inn_Multan_Laxen_Inn_Multan_Hotels_Pakistan.jpg
Multan,hotel,Hotel Decent Lodge,7.7,7,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/339667926.webp?k=79ce395ace458fe93395b9c51e7f9a4e3cc88b682a0d62ac6bb19aaff358baa5&o=,images_hotel\Hotel_Decent_Lodge.jpg
Multan,hotel,Hotel Silver Sand Multan,5,5,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/595824413.webp?k=fa7301c227ba909d5ec816715467e89d1200196dcb07e626fa607c99c290c3bd&o=,images_hotel\Hotel_Silver_Sand_Multan.jpg
Multan,hotel,Hotel Grace Inn Multan,5.9,5,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/588290180.webp?k=20e654df59d00d89c7ac8dd5e43af123f1f076deb6669c5cef80809e92c2a0d3&o=,images_hotel\Hotel_Grace_Inn_Multan.jpg
Multan,hotel,Executive Residency,7.1,7,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/613427903.webp?k=6cd59eaa4ec34d19353985663cf47279640923d888819e062dea4750d743332b&o=,images_hotel\Executive_Residency.jpg
Multan,hotel,Hotel A-One,7.5,7,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/427160523.webp?k=a8abe2f7d46c00f23794276eb992b583efe072df452e339171c7c02e677ff3d7&o=,images_hotel\Hotel_A-One.jpg
Multan,hotel,Hotel A S R Lounge Multan,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/680794156.webp?k=3f21f898dd6e39c51d1c99670f295b0cec8e1b2cde9e529b1fec6350855d9ff3&o=,images_hotel\Hotel_A_S_R_Lounge_Multan.jpg
Multan,hotel,Hotel Roomi Rezidor Multan,5.4,5,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/711822705.webp?k=4dd25bb7abf0ea8b316c50491fd9432dd2247480ab7b038427614982c3f68127&o=,images_hotel\Hotel_Roomi_Rezidor_Multan.jpg
Multan,hotel,Hotel the Lodges inn,5,5,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/486657967.webp?k=a51f9b0f02be650e6619af87ae1a5e71025dd23c85a4881e44595ff1cfef338e&o=,images_hotel\Hotel_the_Lodges_inn.jpg
Multan,hotel,Hotel Mehran Multan,3.2,3,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/362869520.webp?k=5f23c44d952b07755dea897ab3eeea39ced00da634cd865adf4511c3b263ea37&o=,images_hotel\Hotel_Mehran_Multan.jpg
Multan,hotel,Hotel The Edition Multan,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/595708657.webp?k=7b058b97a143406ae71bac66bd9fe6d560c4a53e26bbb46411f01d33e0f31861&o=,images_hotel\Hotel_The_Edition_Multan.jpg
Multan,hotel,Shelton Royal Hotel,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/653267956.webp?k=573dd4e0866a0c31d32d8c31515203dcb67782e3f568d4958d07827e2c5f9485&o=,images_hotel\Shelton_Royal_Hotel.jpg
Multan,hotel,Hotel Pace Inn,5.5,5,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/690893406.webp?k=5c4b97d783f905a0e7c387aeba85d44a01407d267168d43b0b7d8975570c4ce5&o=,images_hotel\Hotel_Pace_Inn.jpg
Multan,hotel,Hotel Executive One,5.2,5,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/357803957.webp?k=29de36c0aa485e10f8472531fa955fa08ce621e5e793421ee9ff2c763a033b50&o=,images_hotel\Hotel_Executive_One.jpg
Multan,hotel,Hotel B R Lounge,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/563445550.webp?k=7d84b709dfbc4c40027a1a15ee5928fd013718b88184f05cfb1cfe4dde3cc836&o=,images_hotel\Hotel_B_R_Lounge.jpg
Multan,hotel,Hotel Business Boutique,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/617727255.webp?k=8c9d3f396b1327124fd46f01f2780882e2a0d15a57d22d096f4eab234a015158&o=,images_hotel\Hotel_Business_Boutique.jpg
Multan,hotel,Multan Hotel Accommodation,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/636624540.webp?k=40cd2576319c793e75324e3075187667f893877aa4a7bb624f5ea4bffde937bb&o=,images_hotel\Multan_Hotel_Accommodation.jpg
Multan,hotel,Bodla Royal Hotel,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/503779421.webp?k=337c63890a7933299f80f7da4a1ac79e2926683de23a386cfc1e41b92fdb5d88&o=,images_hotel\Bodla_Royal_Hotel.jpg
Multan,hotel,Hotel La Flora,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/563442198.webp?k=7ed90129f687066cd91d150c39ffa1547ae514c3a34080f56f6b99ada528f05e&o=,images_hotel\Hotel_La_Flora.jpg
Multan,hotel,Motel Ambassador Multan,2.7,2,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/511550056.webp?k=389d7b86c56a3c7e3977a32dc0c918cb734cd0d9ef6d83b8f0486fd1c19879db&o=,images_hotel\Motel_Ambassador_Multan.jpg
Multan,hotel,Hotel Grace One,,,Multan,https://cf.bstatic.com/xdata/images/hotel/square240/632440527.webp?k=94ea296d21e6ee2f98850e4b7d642a36986ad3932c3f3acb5c7e61c2f2a50d7e&o=,images_hotel\Hotel_Grace_One.jpg
Peshawar,hotel,Hotel City View Peshawar,9.2,9,Peshawar,https://cf.bstatic.com/xdata/images/hotel/square240/716940079.webp?k=3e264f01f401f52613f38c49ce7b0dee7d5afcdb73a091828b34a693fa586a36&o=,images_hotel\Hotel_City_View_Peshawar.jpg
Peshawar,hotel,Peshawar Barracks Estb 1867,8.6,8,Peshawar,https://cf.bstatic.com/xdata/images/hotel/square240/521017895.webp?k=f02373728004881a8359fb7b92d3f3307faf052ace4206df77336f05c2827c67&o=,images_hotel\Peshawar_Barracks_Estb_1867.jpg
